game_id,group_id,resource_type,total_cost,members,usage_weights,shapley_allocations,nucleolus_allocations,equal_split,method_chosen,fairness_score
670c1f51-130d-4e0e-a2ea-e0d6d35a3d1a,group_189,accommodation,10218.94,user_025|user_030|user_034|user_036|user_067|user_073|user_094,0.27|0.22|0.13|0.10|0.25|0.02|0.01,2719.88|2230.44|1285.35|1049.12|2599.13|239.07|95.95,2152.87|1883.68|1363.88|1233.95|2086.45|788.42|709.70,1459.85|1459.85|1459.85|1459.85|1459.85|1459.85|1459.85,shapley,1.0
0238f751-176a-4036-ad56-96e1f9e9ea46,group_307,subscription,15728.16,user_014|user_025,0.15|0.85,2319.58|13408.58,4814.60|10913.56,7864.08|7864.08,shapley,1.0
a2a628f6-a811-42a6-9a78-ef69d537a8e7,group_158,accommodation,17309.32,user_012|user_027|user_037|user_062|user_080|user_086|user_089|user_096,0.00|0.07|0.46|0.17|0.06|0.01|0.15|0.08,52.06|1289.82|7952.37|2856.17|1087.37|97.02|2626.36|1348.15,1002.28|1683.05|5347.45|2544.55|1571.70|1027.01|2418.14|1715.13,2163.66|2163.66|2163.66|2163.66|2163.66|2163.66|2163.66|2163.66,equal,0.93
27eb3966-310f-43c8-8f03-cba1badeb988,group_025,vehicle,4948.2,user_028|user_032|user_036|user_057|user_059|user_064|user_078|user_085,0.01|0.01|0.26|0.12|0.19|0.23|0.09|0.08,65.76|53.08|1294.71|595.83|952.13|1137.43|456.79|392.46,314.50|307.53|990.43|606.04|802.01|903.92|529.57|494.19,618.52|618.52|618.52|618.52|618.52|618.52|618.52|618.52,nucleolus,0.835
62ff3dfc-d619-49d9-9f18-93140d0d746a,group_301,vehicle,11375.09,user_030|user_053|user_078,0.37|0.25|0.38,4228.24|2863.42|4283.42,4031.80|3281.15|4062.15,3791.70|3791.70|3791.70,equal,0.813
d082298e-cd04-42f8-9be9-db57ae03f252,group_070,vehicle,10595.33,user_016|user_044,0.62|0.38,6542.05|4053.28,5982.08|4613.25,5297.66|5297.66,nucleolus,0.735
5f19d70a-22cf-4e45-a9e7-5a2b9f239cda,group_021,accommodation,6738.49,user_007|user_025|user_038|user_057|user_058|user_067|user_095|user_100,0.28|0.07|0.12|0.13|0.11|0.15|0.03|0.09,1915.61|503.17|802.30|856.94|769.30|1041.58|232.80|616.80,1432.63|655.78|820.30|850.36|802.15|951.91|507.08|718.28,842.31|842.31|842.31|842.31|842.31|842.31|842.31|842.31,nucleolus,0.879
2b2c5455-895b-499b-bef1-fa3dc07aea5e,group_158,accommodation,1998.27,user_037|user_062|user_086,0.09|0.38|0.53,173.98|767.16|1057.13,395.43|721.68|881.16,666.09|666.09|666.09,nucleolus,0.832
589c59a0-17a5-4cdd-858e-df8945ed3483,group_319,accommodation,4842.97,user_022|user_039|user_044|user_055|user_097,0.15|0.43|0.13|0.19|0.10,725.83|2066.04|630.80|935.29|485.01,835.07|1572.19|782.81|950.28|702.62,968.59|968.59|968.59|968.59|968.59,equal,0.758
9caff382-ecea-4834-9fe5-a3b7f0f7e068,group_424,vehicle,9415.94,user_025|user_076|user_095,0.73|0.05|0.21,6897.35|504.73|2013.86,5205.93|1689.99|2520.01,3138.65|3138.65|3138.65,nucleolus,0.758
8aea900f-760f-4472-bfca-aca56782b08b,group_037,space,1929.02,user_014|user_015|user_027|user_036|user_066|user_072,0.09|0.12|0.01|0.03|0.06|0.69,167.62|238.67|17.44|56.29|120.94|1328.07,236.87|275.94|154.27|175.64|211.19|875.11,321.50|321.50|321.50|321.50|321.50|321.50,shapley,1.0
31f2be02-4781-40e9-8b93-d3ad062a1cfa,group_106,subscription,5525.27,user_049|user_067,0.38|0.62,2097.30|3427.97,2396.70|3128.57,2762.64|2762.64,shapley,1.0
59622f7d-bd7b-4736-9c19-475761a45be5,group_460,space,9392.43,user_034|user_039|user_048|user_055|user_065|user_082,0.09|0.38|0.13|0.09|0.30|0.00,834.88|3609.16|1260.11|887.07|2780.10|21.12,1163.61|2689.47|1397.49|1192.32|2233.49|716.05,1565.40|1565.40|1565.40|1565.40|1565.40|1565.40,equal,0.919
84dd2045-d662-4531-8613-8544cf7ec52b,group_416,subscription,2608.8,user_062|user_063|user_086,0.03|0.85|0.13,68.65|2206.33|333.83,429.08|1604.80|574.92,869.60|869.60|869.60,shapley,1.0
02972393-3fe3-4453-80a0-14ce56c78a13,group_110,vehicle,10996.94,user_004|user_018|user_023|user_063|user_081|user_087|user_095,0.02|0.06|0.24|0.13|0.11|0.05|0.40,186.24|674.12|2643.19|1382.72|1171.04|565.99|4373.63,809.38|1077.71|2160.70|1467.44|1351.02|1018.24|3112.44,1570.99|1570.99|1570.99|1570.99|1570.99|1570.99|1570.99,shapley,1.0
85f6359d-a446-40bb-b917-27e8f3df1844,group_096,tool,3110.69,user_006|user_038|user_071,0.32|0.06|0.62,1010.73|182.06|1917.90,1022.50|566.74|1521.45,1036.90|1036.90|1036.90,shapley,1.0
f5097860-bcff-424f-b408-e33cd1ef6af1,group_098,vehicle,14751.53,user_073|user_074,0.22|0.78,3275.32|11476.21,5120.52|9631.01,7375.77|7375.77,shapley,1.0
076e37a3-1760-4a98-bb2c-e8b482858748,group_014,space,13806.77,user_004|user_029|user_031|user_033|user_036|user_046|user_072|user_088,0.07|0.20|0.06|0.11|0.47|0.01|0.03|0.05,924.63|2707.29|888.38|1582.05|6445.58|184.09|419.45|655.30,1285.18|2265.64|1265.24|1646.76|4321.70|877.88|1007.33|1137.04,1725.85|1725.85|1725.85|1725.85|1725.85|1725.85|1725.85|1725.85,nucleolus,0.889
77f03481-fbe5-4859-ba88-86e51a9d91d6,group_339,space,944.06,user_006|user_036|user_054|user_064,0.12|0.11|0.51|0.27,109.80|106.08|477.30|250.88,166.59|164.55|368.72|244.19,236.01|236.01|236.01|236.01,nucleolus,0.798
761ca64d-689d-480c-910a-83371e1ac7c1,group_156,tool,7971.6,user_058|user_064|user_083,0.31|0.12|0.57,2453.07|969.84|4548.69,2544.93|1729.15|3697.52,2657.20|2657.20|2657.20,nucleolus,0.951
faff346f-35a2-402f-84ef-cb2fa5a4eefe,group_199,tool,12693.37,user_049|user_080|user_095,0.64|0.36|0.00,8160.92|4528.33|4.12,6392.51|4394.58|1906.27,4231.12|4231.12|4231.12,nucleolus,0.863
cc977dc6-1357-4c7c-a27a-b2f33338c208,group_483,vehicle,17738.85,user_005|user_013|user_043|user_065,0.71|0.04|0.21|0.04,12607.82|654.12|3712.13|764.79,8929.92|2355.39|4037.29|2416.25,4434.71|4434.71|4434.71|4434.71,equal,0.726
fffd2359-a126-4027-a9ac-f0e756959267,group_322,subscription,7908.6,user_002|user_025|user_027|user_045|user_048|user_087,0.25|0.31|0.03|0.13|0.16|0.12,1946.47|2439.31|255.63|1018.09|1280.88|968.23,1663.70|1934.77|733.74|1153.09|1297.63|1125.67,1318.10|1318.10|1318.10|1318.10|1318.10|1318.10,equal,0.743
09cfee6b-7cd0-4f27-a9b9-ba09d057f5ee,group_241,vehicle,2289.43,user_001|user_013|user_037|user_068|user_084,0.06|0.24|0.63|0.03|0.04,133.02|559.85|1434.42|75.95|86.18,279.21|513.97|994.98|247.82|253.45,457.89|457.89|457.89|457.89|457.89,equal,0.927
a91045fa-4a2e-4ab0-ae43-efa0f81fde95,group_459,space,16600.32,user_017|user_021|user_041,0.10|0.65|0.25,1658.67|10761.00|4180.64,3402.32|8408.60|4789.40,5533.44|5533.44|5533.44,shapley,1.0
79050cc8-d2a8-48e4-b675-6b3138a310cd,group_203,subscription,16808.24,user_009|user_019|user_056|user_068|user_080|user_092,0.19|0.08|0.15|0.00|0.17|0.41,3206.36|1268.92|2543.45|28.76|2854.96|6905.78,3024.12|1958.53|2659.52|1276.44|2830.85|5058.80,2801.37|2801.37|2801.37|2801.37|2801.37|2801.37,equal,0.946
8cc14fef-4f8b-479f-a251-395640afab5e,group_320,accommodation,12941.87,user_089|user_093,0.31|0.69,4067.15|8874.72,5148.85|7793.02,6470.94|6470.94,nucleolus,0.83
93a7a30c-0975-433e-9c8a-1a51ba14c11d,group_223,vehicle,15763.27,user_026|user_049|user_082|user_089|user_092,0.28|0.03|0.51|0.02|0.17,4434.88|442.60|8018.49|236.87|2630.42,3857.88|1662.12|5828.86|1548.97|2865.43,3152.65|3152.65|3152.65|3152.65|3152.65,equal,0.837
39f3f028-8f34-448e-9c9c-060d7bfb84f2,group_028,tool,13117.2,user_008|user_074|user_094,0.21|0.02|0.77,2819.20|216.54|10081.46,3518.14|2086.68|7512.38,4372.40|4372.40|4372.40,shapley,1.0
803113aa-b6c6-427a-9376-81c2ebaba310,group_141,vehicle,7569.88,user_015|user_022|user_027|user_059|user_072|user_091,0.12|0.23|0.30|0.02|0.05|0.28,922.18|1755.48|2270.68|117.97|346.20|2157.37,1074.94|1533.25|1816.61|632.62|758.15|1754.30,1261.65|1261.65|1261.65|1261.65|1261.65|1261.65,nucleolus,0.813
f87d5a68-7634-4098-8525-4fd93a3bfaab,group_103,space,13792.75,user_003|user_010|user_011|user_017|user_027|user_097|user_098|user_100,0.05|0.17|0.13|0.24|0.15|0.07|0.14|0.04,740.20|2300.37|1860.32|3289.99|2076.68|989.68|1968.27|567.24,1182.95|2041.04|1799.02|2585.33|1918.02|1320.17|1858.39|1087.82,1724.09|1724.09|1724.09|1724.09|1724.09|1724.09|1724.09|1724.09,shapley,1.0
71a1e1ac-4c7b-44db-843d-00cac81923ff,group_153,space,12933.33,user_020|user_057|user_058|user_061|user_090|user_095,0.05|0.20|0.08|0.21|0.22|0.25,607.10|2582.57|981.60|2658.17|2868.94|3234.96,1303.90|2390.41|1509.88|2431.99|2547.92|2749.23,2155.55|2155.55|2155.55|2155.55|2155.55|2155.55,shapley,1.0
38788b68-61fa-4502-8bbd-08eee89483e2,group_013,subscription,14089.02,user_012|user_059|user_063|user_069|user_077,0.52|0.12|0.08|0.18|0.10,7339.99|1665.77|1134.44|2578.34|1370.48,5305.01|2184.18|1891.95|2686.10|2021.78,2817.80|2817.80|2817.80|2817.80|2817.80,shapley,1.0
5516f0a2-8a5c-4b51-bd83-b47a808e38ca,group_431,tool,17955.71,user_018|user_022|user_023|user_061|user_092|user_093,0.20|0.27|0.26|0.10|0.04|0.12,3648.48|4854.56|4629.39|1863.14|724.76|2235.38,3353.34|4016.69|3892.84|2371.41|1745.30|2576.14,2992.62|2992.62|2992.62|2992.62|2992.62|2992.62,shapley,1.0
9de44402-7676-4054-9a9b-c712d882ac41,group_081,vehicle,16897.73,user_011|user_013|user_017|user_028|user_038|user_046|user_058,0.03|0.44|0.08|0.03|0.01|0.21|0.20,516.71|7416.50|1425.63|563.52|86.58|3486.17|3402.63,1370.47|5165.36|1870.38|1396.22|1133.90|3003.67|2957.73,2413.96|2413.96|2413.96|2413.96|2413.96|2413.96|2413.96,equal,0.727
ad6abb89-2d17-4053-9a0f-ef2ef9aa92b6,group_005,tool,12399.35,user_039|user_049|user_074|user_083|user_089|user_090,0.12|0.02|0.15|0.11|0.33|0.27,1495.79|267.29|1892.96|1339.18|4060.60|3343.53,1752.64|1076.96|1971.08|1666.50|3163.28|2768.89,2066.56|2066.56|2066.56|2066.56|2066.56|2066.56,shapley,1.0
5c873dc7-6bb9-45a3-ad47-3bd104ecd607,group_207,subscription,18780.26,user_030|user_041|user_044|user_055|user_060|user_075|user_080,0.06|0.03|0.57|0.08|0.15|0.02|0.09,1104.33|598.48|10777.72|1473.62|2838.52|368.85|1618.74,1814.68|1536.46|7135.05|2017.79|2768.49|1410.17|2097.61,2682.89|2682.89|2682.89|2682.89|2682.89|2682.89|2682.89,nucleolus,0.888
d627bf85-923a-4a75-b645-527bcb679c93,group_111,subscription,10060.17,user_067|user_099,0.04|0.96,383.74|9676.43,2474.59|7585.58,5030.09|5030.09,nucleolus,0.851
cac818ab-ee51-493c-a4b5-212c379fe9d8,group_363,subscription,9784.83,user_026|user_039|user_040|user_054,0.86|0.12|0.01|0.01,8382.79|1222.46|100.29|79.28,5711.33|1773.15|1155.95|1144.40,2446.21|2446.21|2446.21|2446.21,shapley,1.0
d1746d24-a917-46cd-bcbd-f6c36f0667ab,group_168,accommodation,1698.26,user_075|user_086|user_092,0.71|0.25|0.03,1210.21|429.81|58.24,920.35|491.14|286.77,566.09|566.09|566.09,equal,0.823
305f4b4c-7d42-4043-893f-3f5071e0415a,group_365,vehicle,1241.35,user_017|user_070|user_073,0.60|0.26|0.14,740.43|321.81|179.11,593.44|363.20|284.71,413.78|413.78|413.78,shapley,1.0
44f47372-3c30-4a93-8b3a-5ae529e7932f,group_399,accommodation,540.58,user_030|user_043|user_099,0.42|0.02|0.56,224.41|12.03|304.14,204.51|87.70|248.36,180.19|180.19|180.19,shapley,1.0
4f58f4e5-18b2-4233-a2b0-524be1e99d27,group_031,subscription,7312.0,user_023|user_062|user_073,0.11|0.63|0.26,788.74|4589.91|1933.35,1530.61|3621.25|2160.14,2437.33|2437.33|2437.33,nucleolus,0.904
2e0c0a98-d8f2-4180-991e-d10b570e2a83,group_380,vehicle,15323.97,user_004|user_026,0.30|0.70,4561.14|10762.83,5956.52|9367.45,7661.98|7661.98,equal,0.873
7255495a-4ff0-4547-a842-34856d5656d8,group_473,accommodation,1763.86,user_023|user_050,0.09|0.91,167.27|1596.59,488.87|1274.99,881.93|881.93,nucleolus,0.937
bd9432c2-7826-40b6-a819-960c8b082068,group_208,space,16341.19,user_005|user_013|user_026|user_070,0.23|0.22|0.19|0.36,3705.48|3656.80|3124.66|5854.25,3876.40|3849.63|3556.95|5058.22,4085.30|4085.30|4085.30|4085.30,nucleolus,0.907
fd8bc100-e2ba-4d84-a5f5-6e2a3d478ebe,group_221,tool,18861.9,user_011|user_060|user_061|user_063|user_085|user_086|user_092|user_096,0.03|0.13|0.13|0.23|0.29|0.09|0.06|0.05,507.33|2444.99|2364.53|4349.00|5435.71|1759.54|1091.03|909.78,1340.01|2405.72|2361.47|3452.93|4050.62|2028.73|1661.05|1561.36,2357.74|2357.74|2357.74|2357.74|2357.74|2357.74|2357.74|2357.74,shapley,1.0
dc989fc4-ce27-425a-a639-6e237f8906bf,group_082,vehicle,13795.34,user_018|user_038|user_099,0.31|0.09|0.60,4295.99|1178.49|8320.86,4432.10|2717.47|6645.77,4598.45|4598.45|4598.45,shapley,1.0
1859e2d3-9a74-43d4-8874-9f8cbea24e7e,group_383,tool,18274.53,user_012|user_016|user_025|user_030|user_031|user_044|user_053|user_079,0.04|0.45|0.11|0.06|0.12|0.02|0.08|0.13,763.49|8224.39|1976.97|1033.83|2105.00|363.24|1422.69|2384.93,1447.86|5551.35|2115.28|1596.55|2185.69|1227.72|1810.42|2339.65,2284.32|2284.32|2284.32|2284.32|2284.32|2284.32|2284.32|2284.32,equal,0.947
faf0a340-756e-4cb0-a4cb-1083dd7784d7,group_051,tool,8260.7,user_010|user_012|user_079|user_081|user_082|user_088|user_095|user_100,0.06|0.05|0.45|0.19|0.09|0.07|0.08|0.02,485.84|371.91|3685.16|1536.66|706.91|609.86|701.65|162.71,731.88|669.22|2491.50|1309.83|853.46|800.09|850.57|554.16,1032.59|1032.59|1032.59|1032.59|1032.59|1032.59|1032.59|1032.59,nucleolus,0.911
9e9890a6-0328-4f2e-9897-18dc6ffddc59,group_284,subscription,16230.64,user_013|user_015|user_033|user_039|user_047|user_063|user_086,0.06|0.01|0.08|0.10|0.03|0.42|0.30,1025.53|82.12|1316.49|1597.43|527.18|6782.46|4899.43,1607.44|1088.56|1767.47|1921.98|1333.35|4773.75|3738.09,2318.66|2318.66|2318.66|2318.66|2318.66|2318.66|2318.66,shapley,1.0
fae3a3e1-16b3-44d9-aa1b-ac06252ed284,group_011,accommodation,1514.0,user_028|user_034|user_095,0.31|0.19|0.50,474.89|282.66|756.46,488.29|382.56|643.15,504.67|504.67|504.67,nucleolus,0.817
7703b5d0-38e8-4fae-8e81-980ca14b903b,group_164,space,8236.09,user_022|user_041|user_044|user_052|user_099,0.04|0.42|0.04|0.42|0.09,308.33|3442.19|293.61|3481.44|710.52,910.83|2634.45|902.73|2656.04|1132.03,1647.22|1647.22|1647.22|1647.22|1647.22,shapley,1.0
0d22eecd-80c4-45c3-a16b-8769f4d21b8e,group_096,tool,16666.17,user_006|user_038|user_039|user_049|user_064|user_071|user_075,0.17|0.23|0.01|0.05|0.32|0.05|0.16,2822.85|3882.40|216.94|836.43|5336.03|889.42|2682.09,2623.96|3206.72|1190.71|1531.44|4006.22|1560.58|2546.55,2380.88|2380.88|2380.88|2380.88|2380.88|2380.88|2380.88,nucleolus,0.741
d384270e-5306-4119-b0d6-31972983d38e,group_375,space,15646.29,user_008|user_015|user_023|user_057|user_081|user_096,0.23|0.12|0.09|0.06|0.37|0.13,3614.57|1914.18|1369.21|924.20|5836.28|1987.85,3161.48|2226.27|1926.53|1681.78|4383.43|2266.79,2607.72|2607.72|2607.72|2607.72|2607.72|2607.72,shapley,1.0
307c34ce-a16a-4f01-85ce-806e97f808f7,group_137,vehicle,15022.2,user_006|user_048|user_065|user_072|user_080,0.09|0.08|0.10|0.24|0.48,1309.80|1240.20|1575.23|3671.25|7225.72,2072.39|2034.11|2218.37|3371.19|5326.14,3004.44|3004.44|3004.44|3004.44|3004.44,nucleolus,0.89
fe46dd28-0650-451b-9f17-2347176f102f,group_294,subscription,9844.22,user_018|user_026|user_062|user_073|user_098,0.07|0.23|0.19|0.11|0.41,668.99|2245.70|1847.91|1088.96|3992.67,1253.92|2121.11|1902.33|1484.91|3081.95,1968.84|1968.84|1968.84|1968.84|1968.84,equal,0.869
3fceeac7-18d2-47fa-af51-f851e8fe8068,group_279,tool,5256.34,user_011|user_038|user_055|user_063|user_077|user_098,0.03|0.02|0.28|0.08|0.27|0.32,169.10|87.45|1454.11|437.09|1418.75|1689.83,487.23|442.32|1193.98|634.62|1174.54|1323.63,876.06|876.06|876.06|876.06|876.06|876.06,nucleolus,0.903
104b1636-3a9c-49b6-b801-cd4a0db7b609,group_152,tool,4237.57,user_019|user_025|user_031|user_069|user_081|user_084,0.01|0.30|0.08|0.10|0.14|0.37,38.40|1279.88|354.14|425.26|586.53|1553.36,338.94|1021.75|512.60|551.71|640.41|1172.16,706.26|706.26|706.26|706.26|706.26|706.26,shapley,1.0
0f7bdaf1-5121-42b5-82a7-aa98196f3bd3,group_346,space,17815.22,user_034|user_038|user_062|user_072|user_092|user_095,0.00|0.15|0.26|0.29|0.27|0.03,77.49|2601.03|4672.58|5149.60|4734.90|579.62,1378.76|2766.71|3906.06|4168.42|3940.34|1654.93,2969.20|2969.20|2969.20|2969.20|2969.20|2969.20,equal,0.896
99daa530-5cc1-4eb7-a8f3-95c83108fd7e,group_072,vehicle,18077.55,user_021|user_049|user_079|user_081,0.13|0.16|0.59|0.12,2331.56|2911.29|10693.35|2141.35,3316.09|3634.94|7915.06|3211.46,4519.39|4519.39|4519.39|4519.39,equal,0.899
391cc41b-f3e7-4917-bd22-ccc72cf8b060,group_366,space,2740.09,user_014|user_035|user_038|user_075|user_087|user_089,0.02|0.25|0.00|0.49|0.09|0.14,52.19|696.28|1.96|1351.71|249.12|388.83,234.21|588.46|206.59|948.95|342.52|419.36,456.68|456.68|456.68|456.68|456.68|456.68,equal,0.791
024456ba-9fb3-4085-b322-b2741e67a499,group_412,vehicle,7515.83,user_015|user_018|user_036|user_086|user_094,0.07|0.00|0.28|0.37|0.28,541.09|22.35|2075.75|2785.38|2091.25,974.03|688.72|1818.09|2208.38|1826.61,1503.17|1503.17|1503.17|1503.17|1503.17,shapley,1.0
5c2a0a0c-79fc-4176-b5e8-adf0a5ab8f54,group_063,accommodation,13902.53,user_001|user_005|user_035|user_050|user_082|user_084|user_086,0.02|0.17|0.18|0.13|0.17|0.22|0.11,256.09|2326.15|2433.98|1785.23|2413.92|3107.33|1579.83,1034.59|2173.12|2232.42|1875.61|2221.39|2602.77|1762.64,1986.08|1986.08|1986.08|1986.08|1986.08|1986.08|1986.08,equal,0.88
4248b29b-67c7-4b8a-bf78-660568c85edd,group_255,vehicle,8604.53,user_029|user_063|user_090|user_092,0.07|0.49|0.06|0.38,584.51|4212.86|509.23|3297.93,1289.49|3285.08|1248.09|2781.87,2151.13|2151.13|2151.13|2151.13,equal,0.763
5799e478-d53c-4bbd-b37d-5cf8aa236060,group_077,space,19050.97,user_023|user_050|user_056|user_061,0.46|0.06|0.38|0.10,8753.71|1143.56|7183.45|1970.24,6957.78|2772.19|6094.13|3226.87,4762.74|4762.74|4762.74|4762.74,shapley,1.0
a5117cfe-fbaa-4104-b0da-df484a67cb68,group_317,tool,18806.48,user_028|user_047|user_056,0.35|0.63|0.02,6640.60|11864.04|301.83,6473.30|9346.20|2986.98,6268.83|6268.83|6268.83,shapley,1.0
0035a2c4-375e-4dc2-8e54-325f1dd19b38,group_458,vehicle,9609.41,user_005|user_023|user_034|user_054|user_067|user_087|user_088,0.40|0.09|0.05|0.01|0.09|0.20|0.16,3831.64|912.77|439.57|98.74|857.27|1953.54|1515.88,2725.15|1119.77|859.51|672.05|1089.25|1692.20|1451.48,1372.77|1372.77|1372.77|1372.77|1372.77|1372.77|1372.77,nucleolus,0.92
76621889-8e92-4973-8612-979a8c6019fb,group_037,subscription,10598.71,user_002|user_014|user_015|user_027|user_072|user_080,0.03|0.05|0.32|0.22|0.17|0.21,344.11|505.47|3443.18|2336.98|1766.02|2202.96,984.16|1072.91|2688.65|2080.24|1766.21|2006.53,1766.45|1766.45|1766.45|1766.45|1766.45|1766.45,shapley,1.0
aa7f6462-e47a-45e6-974a-f45c03a96a5d,group_480,space,17837.27,user_019|user_038,0.38|0.62,6788.14|11049.13,7746.86|10090.41,8918.64|8918.64,nucleolus,0.736
e78a0278-4f26-424c-bac7-8a56916d8a5e,group_316,vehicle,4479.56,user_036|user_070,0.18|0.82,806.42|3673.14,1451.43|3028.13,2239.78|2239.78,shapley,1.0
37d25d83-fb4d-4eba-9d58-0c105855e989,group_443,space,1080.96,user_001|user_036|user_053|user_082,0.17|0.28|0.11|0.44,181.17|302.26|119.68|477.84,221.25|287.85|187.43|384.42,270.24|270.24|270.24|270.24,nucleolus,0.882
3c39ec31-e875-4a86-b168-09299557bb13,group_336,subscription,11730.53,user_035|user_055,0.81|0.19,9463.86|2266.67,7844.49|3886.04,5865.27|5865.27,nucleolus,0.726
63322af0-7217-4e55-ba7d-c42b34de5364,group_327,space,3354.4,user_025|user_051|user_056|user_072|user_079|user_083,0.09|0.20|0.03|0.43|0.14|0.12,290.79|685.23|86.12|1441.33|459.18|391.76,411.51|628.45|298.94|1044.31|504.13|467.05,559.07|559.07|559.07|559.07|559.07|559.07,shapley,1.0
ec011ad9-d97f-4528-ae6c-ea16c09adfe8,group_239,vehicle,2394.61,user_002|user_015|user_021|user_075|user_078|user_083|user_085|user_099,0.11|0.12|0.01|0.14|0.03|0.16|0.22|0.20,264.84|294.49|22.38|344.77|83.21|376.00|519.42|489.51,280.36|296.66|147.00|324.32|180.46|341.50|420.38|403.93,299.33|299.33|299.33|299.33|299.33|299.33|299.33|299.33,equal,0.762
9d899a4d-decf-4215-991e-09c149fa836f,group_025,tool,7515.99,user_031|user_036|user_059|user_064|user_070|user_076|user_077,0.18|0.16|0.03|0.33|0.07|0.15|0.07,1336.04|1220.13|256.17|2481.04|526.12|1140.77|555.72,1217.99|1154.24|624.06|1847.75|772.54|1110.59|788.82,1073.71|1073.71|1073.71|1073.71|1073.71|1073.71|1073.71,equal,0.843
304a9ea5-29f6-4514-90fd-bc2dac08d427,group_058,accommodation,6810.01,user_005|user_012|user_014,0.12|0.83|0.05,820.40|5670.61|319.00,1472.72|4140.34|1196.95,2270.00|2270.00|2270.00,nucleolus,0.899
de0a4cf6-d238-4bf1-bec3-565c9a3898b4,group_263,space,5291.21,user_001|user_018|user_032|user_070|user_085,0.55|0.15|0.00|0.28|0.02,2891.65|800.18|0.28|1498.62|100.48,2066.62|916.31|476.36|1300.45|531.47,1058.24|1058.24|1058.24|1058.24|1058.24,equal,0.918
0dfad8cf-3900-4c4b-9169-2660443ecff6,group_103,tool,6548.86,user_010|user_015|user_017,0.20|0.76|0.04,1310.22|4976.19|262.45,1702.95|3719.23|1126.68,2182.95|2182.95|2182.95,equal,0.858
16c6df81-2da7-442a-9d50-4eff82a3a23a,group_400,tool,8680.13,user_010|user_046|user_047|user_065|user_072,0.48|0.00|0.07|0.35|0.10,4126.16|8.64|639.66|3047.72|857.96,3050.60|785.96|1133.02|2457.46|1253.09,1736.03|1736.03|1736.03|1736.03|1736.03,nucleolus,0.958
0f9c1cc7-5287-4aca-8180-64cf78bf8f3d,group_239,subscription,14873.53,user_012|user_075|user_078|user_083|user_092,0.03|0.14|0.10|0.60|0.12,516.45|2146.48|1515.00|8889.00|1806.60,1622.66|2519.18|2171.87|6227.57|2332.25,2974.71|2974.71|2974.71|2974.71|2974.71,nucleolus,0.877
e6580ded-c9cc-47a8-9879-c0386e2c77c8,group_213,subscription,19293.63,user_020|user_051,0.41|0.59,7939.84|11353.79,8707.98|10585.65,9646.82|9646.82,shapley,1.0
24e4297d-e606-461e-a372-0ab0bdc31960,group_320,space,13426.04,user_002|user_010|user_046|user_050|user_075|user_077|user_086|user_093,0.06|0.26|0.05|0.36|0.01|0.13|0.07|0.05,829.89|3512.08|691.12|4852.97|136.45|1694.70|993.31|715.53,1211.65|2686.86|1135.33|3424.35|830.26|1687.30|1301.53|1148.75,1678.26|1678.26|1678.26|1678.26|1678.26|1678.26|1678.26|1678.26,nucleolus,0.792
077b0aba-c1b1-4be0-abe5-92a43a79047e,group_380,vehicle,10590.73,user_008|user_018|user_026|user_034|user_044,0.27|0.33|0.00|0.05|0.34,2903.06|3527.10|12.67|529.44|3618.46,2549.85|2893.07|960.14|1244.36|2943.32,2118.15|2118.15|2118.15|2118.15|2118.15,nucleolus,0.726
b61365b0-8d20-41b5-93d3-b8f4fd0b4e4b,group_081,subscription,13007.23,user_011|user_013|user_017|user_028|user_053|user_064|user_072,0.10|0.32|0.14|0.28|0.11|0.03|0.01,1346.94|4150.61|1756.36|3694.81|1487.68|434.22|136.61,1576.99|3119.02|1802.18|2868.32|1654.40|1075.00|911.32,1858.18|1858.18|1858.18|1858.18|1858.18|1858.18|1858.18,nucleolus,0.941
06e359d2-6c17-4be3-9987-48a3f65bee35,group_487,subscription,11662.68,user_023|user_033|user_043|user_053|user_064|user_076|user_077|user_082,0.19|0.13|0.01|0.06|0.39|0.09|0.07|0.08,2201.28|1493.94|71.41|645.39|4542.82|1003.37|819.69|884.78,1866.73|1477.69|695.30|1010.99|3154.58|1207.88|1106.86|1142.66,1457.84|1457.84|1457.84|1457.84|1457.84|1457.84|1457.84|1457.84,shapley,1.0
5df37377-8f72-424d-ab70-3d8da363c965,group_141,vehicle,13498.36,user_016|user_022|user_037|user_045|user_046|user_059,0.07|0.14|0.14|0.02|0.45|0.17,986.00|1935.68|1943.06|226.29|6140.32|2267.00,1554.68|2077.00|2081.06|1136.84|4389.55|2259.23,2249.73|2249.73|2249.73|2249.73|2249.73|2249.73,shapley,1.0
